Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,29.35245099,41.53363706,64.47554854,94.63539999,116.8746301
2,31.76486281,44.47342129,67.76441839,92.01326232,111.8664625
3,34.46232463,48.34910888,75.62988684,103.7896497,129.8974575
4,35.30986124,48.99872266,75.10175732,110.672897,138.0129377
5,36.49706744,51.3215848,78.52538216,105.9094016,137.2210202
6,35.80793858,49.85548044,74.36116012,104.1616602,128.029539
7,37.79484106,52.11789424,78.35423113,108.4919706,139.7881353
8,37.09015808,51.25208761,77.6226523,107.2301788,126.9409151
9,38.77095145,53.5084785,82.54932813,119.0883206,145.1281644
10,39.64989803,54.17093414,81.53036378,109.2228908,127.7522262
11,42.46419731,58.05364787,87.47499467,115.7120212,138.4558695
12,39.87301842,54.68811975,82.28700091,112.3086007,132.1514387
13,39.82162675,53.98495014,81.24130536,112.8274271,134.9518626
14,41.54643866,57.52385709,88.43079539,122.7214823,150.6385419
15,41.44990569,56.85052927,85.5812031,124.3969888,161.9261736
16,42.69936427,57.55146691,89.20559798,129.8849651,159.7800295
17,39.85951918,53.65894808,80.68169766,113.855059,145.9072644
18,41.51581417,57.31704964,87.15501019,118.7347159,135.7820662
19,40.45725393,53.55796005,77.89893281,107.3763773,135.8296096
20,43.32725057,58.34868146,84.19783474,108.6689769,123.2991758
21,38.93066467,53.11246636,80.09761067,116.6603046,145.3978241
22,43.44238307,58.64189025,86.55778859,122.0272185,143.1422831
23,39.29393744,53.64834659,82.69842942,112.2636491,128.2885234
24,40.72354256,54.27269126,80.74935219,109.396263,131.2523771
25,40.05927363,53.88628174,79.94208269,111.5908485,132.5946582
26,41.71221529,56.63905869,85.81283428,116.9779345,135.823158
27,40.27965893,53.68494153,80.69409281,112.4153237,133.8073326
28,39.39385256,52.52660358,77.49964122,102.4880428,131.1838786
29,40.83727592,54.32208784,80.10259752,110.8712368,132.4951755
30,39.4532028,53.3404981,77.39742333,105.4919856,119.0941348
31,39.69112934,53.28536214,80.42408852,110.4408448,129.4902796
32,40.36769758,53.70228533,80.93280917,116.1125338,144.0043772
33,42.0509296,55.9961214,83.15264413,116.5447065,140.9107357
34,39.46926843,53.92872916,81.85755288,108.9203685,134.1841222
35,41.33541678,55.72524453,83.31964126,117.1557441,142.2981693
36,38.67574401,51.89484644,76.55766508,111.8298747,133.8797222
37,40.89561138,54.41695113,80.18655153,109.1065066,129.3670815
38,38.81350366,51.72744752,76.28776862,103.4093548,120.6987131
39,39.39955565,53.14634254,79.85359984,108.1810877,128.4348235
40,38.27376066,51.25811477,76.79963373,106.9934616,137.8573605
41,39.50533293,52.71328593,77.43619132,113.9673779,149.9717997
42,40.27106774,52.7509773,78.79780281,110.5369005,131.1087378
43,38.90177095,51.91959212,77.75854783,107.1253479,127.0016126
44,40.61850867,54.85951379,83.26655254,114.6576189,137.5824312
45,39.2346955,51.91229736,78.76157375,111.4400387,130.9826447
46,39.15919959,52.53854714,78.21671769,113.5488559,135.2448391
47,40.84099759,53.75618605,82.21530802,116.9236628,149.4347486
48,40.98128056,53.92007897,78.90673409,107.888336,136.493922
49,39.29548414,52.03463931,76.85154617,108.2229722,133.2666681
50,40.34629879,53.66331641,80.36469939,114.2062674,135.8164988
51,39.73434385,53.01100101,77.47191415,107.5200166,126.0563514
52,41.71592688,55.25809913,80.52261586,112.8087065,136.5654233
53,40.6966276,54.13593264,78.07789346,111.4500502,132.3428997
54,45.16278084,58.75380507,87.73878118,122.6664873,151.5943143
55,40.30670603,54.13837815,80.5733392,113.4504199,137.3356113
56,42.62841473,57.42703248,85.6158331,117.8228788,138.9659701
57,40.96488196,53.93318228,82.59320673,115.8293921,143.1123276
58,43.26646502,59.36690364,86.60197109,121.9910579,138.8665378
59,41.21002629,55.73758313,83.2308973,116.5877566,140.8691677
60,41.81736948,55.69446696,83.35911,115.8028034,133.2196234
61,41.47761318,54.14476541,83.34134677,116.2475025,137.5942227
62,42.41734354,56.45196284,84.43456188,117.0047854,143.2610415
63,41.34742779,54.14853984,81.28106799,109.7398468,130.8820154
64,40.77385234,54.22238711,81.43461211,111.3267499,140.9821595
65,41.12421222,53.8560236,79.55908332,107.6015257,126.8800651
66,40.66222487,53.8238153,79.54510693,107.2162895,126.6774211
67,42.40228288,56.40167119,82.97645549,114.9031557,137.8878
68,40.60545228,53.32458706,78.20594422,111.3013929,137.8344369
69,42.38663045,55.33087844,82.28372016,112.7236297,129.5266992
70,40.43046253,53.14983454,79.76222786,112.5962944,134.2493134
71,42.10333533,55.11417835,82.57053898,114.4165172,136.6309864
72,41.74070785,54.54580175,79.59891081,111.3638756,133.0089158
73,41.94522648,55.50979668,83.14143133,111.0207706,129.994522
74,40.51687354,53.90972365,79.43738891,111.1461314,140.5170093
75,40.43066803,52.2801482,77.89219924,102.4815143,122.6941406
76,39.83669654,52.58176982,78.19333444,110.7895684,127.8844827
77,39.85550247,54.36580035,81.55840292,114.6529444,136.7799837
78,41.10667256,54.16167068,79.95567293,111.7914162,132.8783041
79,39.95641583,53.31802676,77.30902394,105.915357,132.8574204
80,40.12499805,52.45570989,77.06875136,103.6794344,125.6226661
81,39.05501122,51.67999418,75.70960493,106.4576584,132.753304
