Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,36.39464258,52.00976892,82.02742878,123.4039309,171.5884806
2,62.26472858,83.63041427,122.4740367,166.6686769,203.3182318
3,69.28884381,92.47274552,135.1870794,174.2805253,204.1979641
4,73.31646929,93.81700057,135.488807,171.6849,230.0029511
5,68.86383487,94.89179794,137.0927193,191.3677082,213.6800547
6,71.59101945,93.31467389,133.3650952,171.7340773,189.9248653
7,65.87897343,88.78884949,126.8683626,166.6304498,199.1487189
8,74.77087466,93.66295493,135.949718,168.4661331,210.8912074
9,67.91248517,89.1200853,131.1210475,172.7315792,193.8713412
10,64.91442144,90.04231722,125.7813373,167.6019209,193.1477797
11,66.58998802,85.54352288,118.9272205,160.1885309,186.3404899
12,67.05921074,86.72970519,121.5193279,161.1301581,186.7885073
13,63.95475481,83.71920673,125.0518396,165.9318008,181.5975564
14,65.62378695,84.18437022,117.6421894,151.7538375,193.3176905
15,62.00076395,80.75453176,118.5888167,154.3134507,183.0846572
16,64.38939926,82.00625534,112.3203782,159.3626531,192.7238504
17,62.47177893,81.70972657,115.379998,159.6461761,182.167317
18,60.26233882,79.69828515,110.9614865,143.0643898,161.4472477
19,60.84959875,80.95066269,116.1027019,153.0721153,184.5719022
20,59.29059277,75.45479624,108.7846751,148.3304985,171.3384704
21,60.45337435,78.66316432,113.7374798,154.8715418,182.4410836
22,58.24637957,75.42204023,104.8113983,142.4287323,169.566578
23,60.7103369,78.54179829,111.7082573,153.4262966,176.5877968
24,56.69591334,74.53592458,103.8594616,139.1960712,152.8259756
25,57.22580755,75.19745034,105.9510681,137.3349194,160.4711536
26,59.66078945,76.75569685,107.1232792,138.8844556,159.6273105
27,55.42908691,72.5257626,101.7289934,141.3685699,169.4343511
28,56.24980448,73.70156093,103.0401335,141.8026281,166.2750687
29,55.77742339,73.63758944,105.4641762,148.7009827,178.2208526
30,56.79664309,74.37930293,103.6111774,141.1706831,162.7256089
31,55.39677041,69.50981927,97.46246769,128.4675665,151.806211
32,55.97717483,71.46047134,102.5463067,143.3864161,164.936642
33,55.11076446,72.87763482,102.8349346,137.9865135,159.5200444
34,55.12031041,70.29751546,101.5840155,136.6455778,156.8864978
35,53.21155658,69.54692918,98.57210301,137.0762324,158.6339662
36,55.89041485,70.69921249,97.90283587,127.3102154,147.0076448
37,55.78494334,72.80927593,101.8977619,140.0993367,165.1747073
38,55.12983058,68.32390787,95.56830403,131.482611,154.3932493
39,53.8699601,70.94238713,104.328661,141.0903712,156.2401242
40,54.50494004,69.42026281,96.14180377,130.3922938,147.7158639
41,56.16349638,72.95342529,104.9916655,141.6166316,173.0252068
42,56.37680725,72.03947825,104.7939695,135.1647409,156.0969077
43,55.85638735,71.98560144,101.6673995,139.7862364,164.6373701
44,56.07070291,71.77096523,101.4473162,139.9495042,164.6239128
45,55.20444137,70.34373971,97.24798071,136.7332113,176.1294807
46,54.28132092,68.53750502,97.96127594,132.1624253,153.6856478
47,55.89409716,73.212138,99.976968,130.2406116,150.1623143
48,55.13710294,68.73234173,98.57805594,122.8033364,141.7070596
49,56.62372747,70.87721295,101.4595878,136.0018494,153.0414208
50,54.65485071,69.58082005,96.32510895,128.7852357,153.2322568
51,58.21542578,75.42499155,108.4816503,140.3643274,164.5671283
52,53.3572476,67.78387936,96.65682804,127.6686452,143.3741775
53,57.308316,72.62670378,102.1437425,147.62888,166.6101509
54,52.60152496,67.91272565,99.13481408,131.9756307,148.380229
55,56.88492451,71.67503596,106.3379358,141.4488304,165.9069519
56,50.45634796,64.79398205,93.61019826,140.2240864,172.4689348
57,55.31899629,69.83686929,99.57622526,127.1857698,142.6890601
58,53.27521198,66.92596934,95.45787236,128.5012493,156.1456366
59,53.98723537,68.76685019,102.241115,135.7682022,163.4887898
60,52.61082864,68.79649304,97.90066299,133.3442397,160.9871508
61,54.13975224,70.86320309,98.05122207,134.0078644,150.9319502
62,51.74651555,66.8275983,98.65610482,129.0557397,170.3151658
63,53.05744048,66.59979595,96.92612492,127.6688893,164.5779027
64,52.43595293,67.25960392,96.40382693,128.01598,142.0630317
65,51.44576677,66.95712962,95.79816606,132.763658,155.159648
66,52.43157528,67.43866455,95.24649565,126.5103499,148.5399295
67,52.51337874,66.16041759,96.05097838,130.306225,146.8461787
68,51.53740769,66.12777818,93.67988534,125.8662327,139.0724247
69,51.4175176,65.5324024,93.89906077,127.1537047,153.2779314
