Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,27.75983464,39.5119755,61.92582836,86.86683364,103.7886484
2,32.2026801,44.85419954,71.33262986,99.96382157,127.0838896
3,34.96896161,49.10551253,76.93951237,110.2004666,133.2435554
4,35.49043791,50.05880698,77.89832021,108.3061849,126.3427165
5,35.96953121,49.92511457,76.90934877,104.0039188,121.0285129
6,38.99993649,54.20132519,81.56770937,112.3251314,127.6601569
7,41.39016011,55.99421271,85.14875608,118.682664,146.2067792
8,41.8406961,58.13659353,86.87063987,121.7912715,142.7702802
9,40.90482308,57.07789182,88.75809415,124.6661384,145.1829692
10,39.85144289,56.01026496,82.80749334,115.0557821,131.0917638
11,40.31236721,55.42550114,84.66451905,114.386341,138.8750362
12,43.63397283,59.56196781,88.69055779,122.3999215,140.8131145
13,40.26113519,54.66317172,82.11227648,112.8358909,141.1174301
14,43.12635232,57.80849722,87.5583807,120.2982662,130.6437563
15,39.71858938,54.92141959,81.37256933,114.5901086,128.3152369
16,42.43859534,57.57596694,87.66042258,125.6884732,140.5543309
17,40.12470255,54.34512191,82.26332244,118.8052436,139.1647743
18,41.37930665,58.14762915,88.84796269,118.9989078,140.7941692
19,39.69446734,54.03198635,79.93518728,106.2224475,129.0261176
20,41.29978468,56.53347422,86.0557507,124.1065741,145.91238
21,40.78482564,54.81640432,82.90238256,119.2204277,143.2698417
22,41.42996545,57.14435137,84.33714168,112.4053065,134.6193874
23,40.75931706,55.42441794,83.55063961,117.3379703,151.8934481
24,40.24184602,55.34560702,83.47193382,108.6589709,123.4521351
25,39.7679118,53.54969271,81.36200153,112.9479299,136.5792541
26,40.19557497,55.06720539,82.73282352,116.6210327,138.355225
27,41.5294218,56.82045994,84.95010055,117.6738497,133.787159
28,40.48813791,53.49856782,81.25823362,110.7882081,127.4725751
29,39.92009256,55.88972607,85.40352443,116.6782933,141.4613302
30,40.28562093,54.37383824,83.95767191,118.5652026,144.584236
31,41.08746742,56.07589685,84.57318822,119.1936394,137.8993376
32,40.21789201,54.45621416,81.91949594,114.1870792,131.8606342
33,40.51351384,54.62851964,82.3286043,112.9532873,133.1380742
34,38.97152731,52.221495,78.01477673,104.7379095,119.3926626
35,39.85834201,54.40937926,80.92690928,115.400208,137.1880379
36,39.59374216,53.77152973,83.02179606,116.8615479,143.3039153
37,39.87818834,53.24410578,82.89780256,115.8182411,146.1219808
38,39.50563322,52.83549982,78.83534668,107.1166231,133.251054
39,39.25238268,53.17986697,79.05273888,108.7947995,131.4692047
40,40.48286451,54.80695195,81.89195675,108.4267554,138.250056
41,40.02019193,52.75679689,78.72532525,114.6644733,132.6445215
42,40.20917211,55.0783129,82.67237672,114.2123582,143.4245219
43,38.26836362,50.74869924,75.12841957,101.5306592,119.1750466
44,41.29166426,55.50955891,84.02421584,118.9302669,153.9482465
45,38.45298629,51.2573472,77.00315896,109.8368463,126.3870016
46,39.80765001,53.46408877,77.88583095,107.8852681,125.39251
47,39.88597989,53.99338789,81.76020212,112.8220418,136.6529216
48,40.37384118,54.06116712,81.22514796,115.1804063,138.4136503
49,39.23396471,51.90939558,76.66530537,106.41363,124.5769737
50,40.67011248,55.85897858,85.86468763,116.9425482,139.1514201
51,41.98004503,55.12453624,82.59080995,111.227222,136.0262929
52,43.88899779,60.66411565,90.8868167,126.689825,144.0839116
53,41.14909724,55.17748907,85.13780171,122.8772228,144.4418234
54,43.36143636,56.73224364,83.60432837,115.442081,129.0804883
55,40.91252615,54.89996404,82.56919423,112.9749394,128.3515631
56,41.01227257,54.48167428,80.93458989,111.7879245,136.6313029
57,42.35457994,55.81430304,81.56359977,107.2185475,129.6591334
58,40.31605833,55.00828876,84.45988183,114.8553823,135.3232567
59,42.20057253,57.9988044,89.29903497,123.2810427,155.9446614
60,41.40753393,55.33316715,81.56154776,110.8860873,133.9283616
61,41.87537237,55.33870086,82.87443177,116.9987071,135.1829761
62,40.45062861,54.72659547,81.91862192,115.4812572,138.3018782
63,43.72894962,57.50500671,86.0094929,117.0114016,142.7466431
64,40.41683756,53.8649924,80.25701652,110.428686,132.6850847
65,41.64468548,57.21357716,84.35451617,116.7097949,135.9231746
66,39.1363975,52.39183257,78.4899384,108.5682071,132.1232577
67,42.5371624,57.17818684,85.7158323,114.3478289,135.5583815
68,41.070529,55.6821932,84.40032895,115.0764814,134.5126529
