Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,30.97424959,41.20823213,62.45756299,88.42955632,99.10260707
2,55.18938268,71.30366604,106.9717455,141.9011739,167.1643284
3,73.76487472,99.80909555,140.5888836,194.4818302,211.0640706
4,76.85715886,101.0936661,139.9109509,219.118385,258.3646102
5,80.05297256,100.5115652,139.341005,187.515843,224.2633871
6,74.73099053,92.82610545,131.4698391,169.1049168,191.4255145
7,75.62219815,97.85355682,127.2285564,185.1785874,230.2091067
8,74.09888459,95.66847108,131.8293507,171.3473786,191.5661991
9,69.69585599,88.49492706,121.4153846,164.8615305,187.3064057
10,69.9161375,87.02349369,126.7943749,163.1507754,186.8879231
11,68.50268465,86.37031554,116.8831365,153.3757259,171.8909708
12,73.52583557,89.26918053,119.4149938,150.3252995,173.2008553
13,68.24131479,84.65779772,118.9680769,160.5802566,185.6441326
14,70.90027117,88.16726281,121.8476416,161.4890011,185.8440885
15,68.21798574,86.37576001,120.8597311,162.664737,189.534613
16,69.31274918,87.9105149,124.7141472,161.1235364,180.5168822
17,66.43408113,84.19148201,111.4997225,154.9129367,165.7024611
18,69.32248388,85.69017836,127.6839221,189.0450089,218.661787
19,67.681955,82.08683687,114.8176947,168.6002869,212.5029928
20,65.02350759,82.60959228,110.6949672,137.9761988,157.1737391
21,63.03113959,80.36702488,110.9173174,141.5627088,174.3199296
22,63.48076123,83.07175718,114.7899043,152.2192274,170.82266
23,62.66710711,80.27136803,104.5841723,136.7688412,157.1917032
24,67.91670323,82.98090143,111.8236593,159.2081271,178.3841094
25,68.3971128,86.39006934,119.199239,194.8473665,214.4730915
26,67.79370024,83.99486135,112.7901137,143.3877816,158.9082282
27,71.51892662,89.1469134,122.6180675,155.8630157,178.8883369
28,64.93465841,78.05658317,111.9352686,141.7201828,153.0365159
29,63.79051876,80.80401918,111.0163432,143.2445764,171.5123932
30,62.8297774,76.12952553,102.3292172,133.8293648,166.2111452
31,67.11632641,83.72168914,118.1818085,143.7943818,165.7450523
32,63.71528701,79.47404415,108.0350093,141.6369793,158.1870561
33,63.62747042,77.28791192,107.5391818,148.0015698,161.4970668
34,61.32555543,76.38764089,102.2821748,148.5762144,163.6140125
35,62.3258853,79.1923863,104.7188708,133.6496527,155.3671923
36,61.51658463,76.28133296,100.6642418,129.8814575,161.2968304
37,64.69527862,78.83179538,113.4091617,143.5905383,171.6535191
38,58.74273284,73.21957598,97.63595631,119.7322707,133.0675699
39,61.42398937,73.70430441,100.0090196,135.6335207,152.1456871
40,62.62856035,77.6100878,105.147609,135.2953397,160.963538
41,57.43695461,72.36006472,98.12819142,139.3931553,197.8130651
42,60.69201543,75.23552923,102.2995591,132.829172,156.8989257
43,61.69645739,74.87674498,101.7073902,126.7075509,153.2379217
44,58.61299826,72.50339707,95.90475252,119.836626,144.8291085
45,57.09432578,70.45900216,93.84792964,121.2853847,140.8075567
46,60.03241349,78.42346806,105.5701633,158.6541186,184.7465588
47,57.3641242,71.35975302,97.04734592,124.5590973,139.8529383
48,62.01640996,76.89287126,102.7731448,156.0681649,201.2638334
49,56.31848378,70.40527661,98.34454449,124.8565137,155.2990908
50,58.78859073,73.16591739,97.76855274,147.4273007,174.6477192
51,57.86703897,73.64550844,101.3799204,136.3081108,158.0310832
52,59.69083996,72.67135592,96.58509577,126.4137019,143.8342674
53,55.51257156,69.47838995,98.18392367,128.7543776,153.1789981
54,57.12468075,69.1813911,94.96442332,116.5798911,127.6648831
55,58.68250769,71.04897198,96.84591334,135.1489664,151.8076568
56,58.54009746,70.73260678,98.59448466,128.205441,156.7931846
57,59.33676509,73.11856991,97.10007605,127.1224342,148.4435
58,58.0142007,72.38182396,98.19984961,126.7658367,147.8486575
59,57.02435683,69.22524459,94.75042388,122.650775,135.2917915
60,56.14686171,69.49394457,94.35202299,121.7812804,136.6940068
61,59.03367147,71.14880768,98.46893848,138.269822,168.6173665
62,56.22525901,69.21935519,94.05142227,129.2299744,164.9629269
63,55.75089209,69.84603381,99.87576877,131.0818268,151.6658319
