Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,78.77362644,97.37374065,200.8263424,213.433521,217.679423
2,102.4694453,142.0603279,223.8822881,263.6263485,280.6225236
3,118.4802955,134.997901,202.3556129,226.8478789,234.0994831
4,118.707666,151.9217625,185.2066971,263.3252009,274.9534962
5,165.7537727,220.7114339,264.6643379,316.849029,325.6732724
6,139.101336,163.0917202,262.513864,272.9486553,276.4126382
7,160.4380485,180.0950246,216.3763339,233.6678911,239.5529113
8,167.5658809,188.5351283,229.5492812,259.8393715,263.6244309
9,140.4587224,162.9489212,224.8459114,249.1344756,257.375728
10,93.94623636,202.2408705,205.383322,208.5746015,209.6176539
11,126.2087679,166.0022661,236.8362238,265.1601389,273.8495405
12,140.4198377,261.9694304,265.4130393,268.9019146,270.0404585
13,161.3762188,201.0326419,253.1511179,294.4344411,307.1156329
14,160.3160122,189.5568777,219.1386365,228.5715916,231.709536
15,132.9661778,157.7169257,257.3118434,298.9211649,310.2170534
16,175.0477712,207.318836,327.3485194,367.947264,371.9009031
17,135.7215497,217.9876587,246.4831311,262.9324079,268.4858218
18,118.7689029,155.7159757,253.3430588,272.9682984,279.6376228
19,144.5863496,186.3453877,259.8359722,327.6753743,342.6425312
20,135.8766027,167.8121642,210.0962939,247.0179991,262.788326
21,152.8336921,169.7478708,215.5214905,277.221645,291.4813881
22,132.7205008,173.4325512,227.0189164,291.9839829,310.8448843
23,163.6307938,179.565718,238.885208,283.761081,294.6723186
24,137.6852773,163.0934319,209.8282413,242.715742,251.8689666
25,147.5682609,173.9065689,214.9555273,281.4753633,291.7267718
26,135.3837523,176.0788073,237.4342603,277.1868398,294.4792665
27,131.8411252,173.0483042,215.4883182,268.5864045,278.2095396
28,143.9905614,175.1822717,240.6205632,288.5997074,318.9243684
29,117.7681552,147.9845417,212.4508492,279.9370666,284.5353472
30,124.8333491,167.3190415,221.1337828,250.8970623,278.1769347
31,146.672133,165.869365,205.7319851,254.0886731,273.7234118
32,125.4920065,150.0659348,206.9667684,237.6109311,263.1956578
33,130.2043888,149.3214134,195.5735298,271.1768654,313.2033947
34,122.6386302,144.8942391,211.7251278,241.7602396,250.3239054
35,111.8476229,146.050423,179.4472356,264.5772544,282.5848488
36,127.8066615,151.0540162,214.7860075,291.4417635,310.646955
37,123.7996315,150.8477184,187.0895279,248.3651059,267.5998358
38,130.078493,149.0046395,187.4536747,243.2264797,257.5384864
39,113.5068949,138.6096237,186.0975894,235.4908115,265.3365777
40,108.931208,147.4966119,188.9397123,245.8885696,258.9269893
41,125.6997933,146.8715474,184.3180059,215.564124,238.449468
42,137.0589779,146.8389357,201.6670947,227.0010323,240.4052061
43,105.3162148,136.0457576,175.3815371,234.34756,263.7324946
44,123.0072181,170.9252744,174.08893,184.3731643,185.2812769
45,119.5911059,148.4891969,215.4349728,290.5468306,301.7422194
46,152.0226379,160.6101674,180.8740591,231.2041077,235.0751967
47,128.4630506,160.0393155,197.5273454,260.0017591,283.8426757
48,128.2868859,142.095988,183.9521893,197.8167563,201.8924921
49,109.125746,141.5256766,176.6052917,255.6612453,272.4894116
50,103.9616549,114.7501524,163.4494205,246.5494986,250.9355595
51,124.2306403,141.740378,177.9888153,258.274154,275.816846
52,123.8405467,152.9333667,194.3642238,219.6359047,227.1801722
53,124.6070867,158.2508798,190.1383909,237.2473905,251.8222228
54,124.7014254,148.8323057,199.7309709,223.077067,229.9452431
55,128.3201168,164.5892075,209.5673291,245.8723203,250.5315813
56,111.6668683,141.8576596,179.8892848,205.267031,210.7339076
57,126.0059566,175.1642981,211.1560341,261.5716344,272.8074437
58,115.7587858,136.2945853,180.3495857,236.3308139,247.0455127
59,144.6444361,167.698786,196.9636183,220.8607314,224.9398838
60,117.3020939,133.8583042,162.1041777,184.520869,202.8149667
61,118.0371123,145.1748681,180.951719,233.9288843,244.6332544
62,112.2968349,135.7165933,178.5170581,225.4330999,240.3551599
63,119.7084871,144.3082103,187.3996206,201.2161343,230.3306801
64,115.5362695,156.3548051,193.5836375,252.1783969,272.2678615
65,126.3715032,147.4029064,207.0596657,257.443953,272.14538
66,103.352319,138.9426718,210.7620784,301.5476108,319.3220924
67,102.2599259,129.7116703,173.2986977,228.591448,245.4626979
68,118.1959323,134.0355607,186.6407715,245.9200748,270.6951041
69,115.6936927,146.8412319,210.6280658,259.0907339,283.9891156
70,120.3850485,135.1634587,195.7892489,239.6442038,248.9489274
71,114.680455,135.417877,177.9581351,216.8188857,229.370992
72,118.5431914,146.5296917,184.8932378,257.9338384,266.1489512
73,106.2324138,128.877262,166.1005364,201.382552,219.9349176
74,105.7019445,124.1779544,165.7767689,202.1406719,212.4655138
75,119.8421222,154.658432,199.9523411,259.8307313,292.6090153
76,101.2567455,144.9235469,202.0629867,270.4742598,284.6055664
77,100.4395276,130.2066439,171.905639,214.5677281,226.8914189
78,114.8594853,134.8474268,168.2638146,210.186086,222.256716
79,109.7975071,130.699774,170.5814198,207.187574,219.3586683
80,113.6426835,134.535464,166.6747503,202.747776,217.0806328
81,101.2518232,121.9345976,155.8163442,253.2129319,278.5527411
82,107.626131,126.9718523,168.9661926,225.0707407,239.8596514
83,108.463787,129.5130558,173.9693624,207.7635304,219.3407286
84,103.3934853,138.3599542,181.9645677,254.8431027,281.6792772
85,104.6396388,135.3164832,180.7344935,214.7048734,238.5543592
86,112.3402915,134.2433122,178.5025645,240.5602111,259.7595651
87,105.3868517,131.2794968,182.7299039,212.470598,220.5018863
88,107.0386625,126.2535958,169.5490239,201.1599544,221.9524488
89,124.4308811,125.1185064,144.9620828,154.8033563,155.2531201
90,125.452029,161.355705,191.0158405,214.1545711,223.2426102
91,151.4765361,151.6158636,157.5449863,159.1505367,159.2771137
92,118.2150909,151.9406899,185.9964728,233.8827581,262.0562677
93,113.3161455,148.3151289,161.3467029,182.5984711,183.8461441
94,96.11020998,130.6819548,153.8319157,203.6170376,211.5470175
95,135.283905,154.271292,199.471568,229.4273041,233.6609228
96,102.6513199,143.9785876,183.0241909,195.5284951,210.9840655
97,126.4473663,141.075428,189.7434624,214.4606058,220.3382827
98,106.2512579,143.2082541,212.2860711,246.7417584,258.8020866
99,105.0677992,138.2831691,171.8687948,192.6826979,202.1047788
100,99.85514213,141.7873409,217.6304442,291.5281641,302.9931196
101,105.9593112,126.1434956,165.4166,235.395615,255.7865943
102,113.9299182,128.5903959,180.188835,200.87299,207.4364277
103,104.8276084,126.4779898,180.2832613,210.6239596,233.8307616
104,125.5747116,136.3786858,159.1866538,178.6578838,185.1575141
105,111.857091,138.3462536,179.9260258,215.0096845,257.2519295
106,122.9400446,137.8225599,182.360686,210.068615,215.9294136
107,98.36296909,119.4648054,160.6848649,186.0168698,235.7645524
108,115.2704302,136.3443393,178.3218841,226.8433903,235.2269829
109,110.526937,130.4218762,184.2546064,236.3923886,258.8991894
110,112.2196436,129.7820301,168.0822322,194.3627298,209.9277292
111,95.80571423,130.4725617,154.565048,207.0925662,222.0474958
112,112.2393449,137.009328,179.40627,257.8273141,272.5799097
113,106.4330068,128.7473722,178.2882709,206.8021129,214.9260517
114,104.6480888,141.6807213,179.0995474,229.0360293,237.5604662
115,108.8251932,127.6866012,152.4949481,198.6023509,235.3208459
116,108.9258029,116.3480877,135.073119,167.2321684,196.3729121
117,106.2167546,119.7577053,143.025152,185.5360903,205.2943906
118,104.3654697,125.3301446,154.8951419,192.7482177,223.0945223
119,108.4096959,125.6637371,165.7213948,206.1500883,235.777265
120,103.2374729,123.3670469,149.0732023,171.4039469,180.6755404
121,105.8203848,122.4631483,183.288758,201.5405062,207.8262187
122,102.7940146,129.359184,162.3603062,198.0130324,218.848502
123,93.35304026,121.7632457,153.8915585,198.3247337,249.8743927
124,102.429452,122.809122,160.8873675,199.0899294,222.5317534
125,105.7274502,126.867321,177.7876869,238.3348514,247.9998154
126,113.4973315,129.9172876,175.4496778,222.4151281,238.7409075
127,104.3131566,121.1183375,167.1573105,215.915971,233.5876775
128,97.77360452,119.0673743,163.0994362,194.9547598,207.1113786
129,105.6346217,126.8953084,169.1229841,217.3764719,226.2059618
130,99.33352225,122.8220235,171.5005839,217.7735734,237.6501574
131,108.4436607,127.4197303,161.9649046,203.3677672,230.2212763
132,100.7254942,123.9261484,154.5355323,207.2163434,219.5294729
133,107.9803752,129.1781997,166.1762568,222.9160019,243.6327302
134,98.17597899,125.793376,160.6397941,208.9048247,241.6840651
135,111.0914816,132.2622104,164.0208354,181.1786294,198.4003984
136,111.2433158,128.7859519,184.1566959,188.3124915,189.6769912
137,108.5775263,140.6397114,183.6317722,223.9378665,233.5197177
138,111.7645581,133.973852,172.2988078,212.1657296,214.1871733
139,117.4080765,139.9885326,166.3345988,192.0298463,202.5446714
140,120.5750375,134.8478756,175.2938989,225.02505,230.7775332
141,100.1371124,123.8936039,151.7507817,180.5993869,189.9956509
142,119.6357537,126.1992885,159.7039859,199.7079471,204.5337319
143,103.5419685,119.3488942,159.220948,185.9897734,194.261221
144,117.1881967,147.0029544,170.6210942,207.7206219,216.866876
145,108.8991958,135.0614689,179.1930656,220.3762145,235.8877497
146,112.4562124,136.5024897,159.7782616,185.6257375,211.743464
147,99.06333883,114.6946634,149.5067652,213.8812222,233.6814945
148,110.6623082,132.3596492,163.2714894,199.8582476,212.9880248
149,110.6378409,130.0344273,163.3026646,210.380021,220.4614212
150,105.9836753,126.2157581,165.9295333,202.3040745,215.580739
151,129.6581658,143.0543148,168.6415288,198.1538571,204.8668122
152,101.475043,122.6455092,161.2724999,191.0534346,208.1389777
153,104.551095,119.2218964,154.5955257,169.3967942,175.6245445
154,98.39846522,118.8805211,147.6859755,170.8804572,183.3696355
155,101.7946234,128.595666,160.6935436,222.3837038,246.9364723
156,102.5313909,121.5853797,172.0281082,200.5150849,216.5656267
157,107.9516103,124.3021755,150.2479207,239.2471066,250.0957215
158,98.57974065,121.3453238,155.5042005,190.422478,206.0249726
159,93.60072969,117.8805257,150.9909947,202.6338066,212.9947512
160,100.7840782,125.0200377,152.5912386,187.3715814,222.3129033
161,101.299185,129.4819722,162.3361917,181.870363,238.6249312
162,94.54424082,123.9589187,148.8573097,185.4309331,197.7412078
163,98.4794929,121.9063198,162.9860102,225.2637691,254.8839594
164,104.636994,131.1277745,157.1102897,177.2327048,190.4327085
165,93.8768466,120.1681103,145.6928636,191.8369094,204.9693802
166,95.10728107,125.7660236,158.8533561,207.8578709,234.0706064
167,94.75663812,111.2912561,145.3790561,181.6673921,199.6246367
168,97.17659285,114.6871508,144.9675214,177.6232178,187.9373187
169,91.57907034,116.9695226,149.7353332,190.3350226,253.6933371
170,99.65113223,129.5337436,161.983905,197.0806968,207.0257959
171,98.36367415,127.1821873,166.9309263,229.7585013,248.1923657
172,98.87484486,122.8756275,161.667018,200.75135,217.3135621
173,95.2178901,115.5806749,148.4340775,212.7215956,232.2459003
174,95.07612541,112.7199734,142.5159206,197.9030072,214.0572696
175,97.55111744,126.5292781,159.2157056,203.2566297,216.8367775
176,98.5523746,123.0944199,149.0199529,223.7194143,258.4272027
177,97.92690336,123.7144816,165.5141386,214.9844585,230.6031464
178,93.27822269,112.1169632,149.5539649,195.081749,220.3547887
179,100.6395642,122.4679289,159.4030926,200.4451075,219.8369015
180,81.0217059,115.3960575,141.1648287,151.7300503,153.6674933
181,81.48194791,92.59413106,122.4908176,165.0094927,168.7674672
182,101.7449641,124.9476955,155.9871165,181.5260936,187.7067501
183,85.38827877,97.4396449,143.2944843,147.8838234,150.4094005
184,117.196714,145.5784875,177.1655019,219.082398,232.8152813
185,106.1391071,126.1884568,175.1303128,195.7857765,199.1326968
