Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,25.23163555,37.05636543,61.77474343,88.9200072,103.4972812
2,35.43636194,52.85598386,83.97412755,115.3186864,128.3960973
3,52.59954647,74.88482879,111.6056558,150.9383101,172.3924921
4,62.85339737,86.47069191,131.9908433,177.0466376,194.0698355
5,65.32922116,91.37023642,131.5619254,184.9403768,209.6745186
6,66.95206405,91.743399,140.7223273,195.5743355,241.0500509
7,67.91134735,93.00688864,136.7175224,174.4049149,210.8928994
8,67.12861705,89.04845996,126.8075429,166.4449058,185.9243229
9,67.7998079,92.36150606,133.4085803,187.3978563,240.7499361
10,65.34108203,86.21590557,117.8405683,158.682744,186.8383937
11,66.74983814,88.64433509,127.9245658,180.9050165,199.8735952
12,70.29430656,95.82713891,139.7552874,175.0103276,194.8632542
13,67.11329374,91.41126522,132.7909551,175.5555968,203.2143348
14,71.24975426,95.09824174,129.4644663,172.1799107,189.1252698
15,64.77677862,88.13042602,122.9180155,162.022024,188.0491717
16,72.17381975,95.39960552,130.7474353,196.8306571,226.3585409
17,66.89551655,87.05505788,127.0878415,171.1636761,197.9789209
18,64.33792071,85.33422525,119.7531602,158.8933529,194.2072961
19,67.07926155,85.11263148,124.3581974,172.7026788,206.6919505
20,63.65290774,84.82865667,120.5843445,161.7479415,176.5689411
21,60.96493733,79.46507414,108.7115512,146.189989,178.5053133
22,64.06917371,85.90248365,123.0269085,163.9140534,187.9612041
23,63.12289764,83.33080285,122.3500392,159.8440482,182.579799
24,61.55982329,81.1537094,113.8417723,159.937513,188.4984048
25,64.4212674,84.58928694,118.6621973,164.1726321,185.5074731
26,62.42445004,81.41861956,113.4018054,160.4591986,186.0343167
27,59.38048869,80.0198416,112.6143938,140.5402783,167.7379342
28,61.35764612,81.01228961,112.3558166,150.6878161,169.3348744
29,62.6187536,83.44719936,117.7762158,150.774706,168.6427489
30,59.51348381,80.43072395,114.6165818,144.6942734,173.4456523
31,61.50940837,78.25292823,111.4580024,147.736721,168.4598736
32,59.7906621,79.1235083,116.3213191,148.5098393,179.7237028
33,60.16386172,77.41588617,106.2202393,139.9074273,167.2877478
34,60.08709916,77.74955792,109.1642595,152.4264479,198.1890462
35,59.87168713,78.22796299,105.9474035,144.4915227,176.0908519
36,57.96889488,76.34101948,108.1926953,150.6537861,179.9437896
37,59.9046511,77.48172744,111.1956044,152.3179439,196.4810981
38,57.76295264,74.90330974,110.2978949,149.0032371,174.2852694
