Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,30.71511598,46.93286087,66.59789648,82.40102466,84.44202059
2,31.77092674,42.02368215,63.41269183,73.16703003,83.66236735
3,36.2988077,51.98223823,70.69659494,81.1116182,83.81145757
4,37.87963674,49.37236951,74.72911421,102.4687136,110.3456635
5,41.07731452,51.3342941,67.26329806,95.37034646,98.45400522
6,38.72157995,49.12255231,69.67747412,90.10246984,104.9515486
7,46.07865483,58.95412187,93.65099931,118.7865431,123.3893197
8,34.85577686,45.21301918,66.00166101,85.46728557,107.9292318
9,39.05498298,52.63610835,81.23882232,117.3295464,123.2100838
10,40.4574041,55.73833845,76.46554052,105.0515057,117.6821737
11,39.58542432,53.17520972,86.89233515,113.0435568,116.8302097
12,42.73012475,55.51222423,81.11278571,126.2028175,135.16758
13,41.59073878,54.46651416,79.65361777,94.01526851,106.0132194
14,36.92132137,48.45082539,72.03130476,95.75897217,102.500348
15,39.50637712,50.69508209,74.19082412,105.1786741,124.2822285
16,41.76170974,53.3597656,78.3480566,89.94666927,93.13583729
17,39.18469157,50.41200724,72.75943826,101.7999306,117.3807558
18,43.77215018,59.50217659,82.05014429,144.6446236,151.1650549
19,36.55764204,48.40266718,67.2895741,90.29233322,104.3404478
20,42.75677167,50.88504425,72.20459432,102.4407279,113.188977
21,39.01592394,49.00193528,69.78893007,103.3804403,121.5393755
22,39.40484638,54.12449417,77.61607071,104.316459,115.4160033
23,40.09880941,51.53485726,73.6306161,94.56350072,103.9899285
24,40.28004636,53.79609653,80.73166471,103.1529824,111.7877028
25,36.53674842,47.12080237,69.95874613,92.58935475,102.0184068
26,38.13028583,50.81012066,73.43370925,98.99628946,124.5442823
27,42.39156148,52.13191856,75.48500531,105.7474587,122.2102804
28,38.38448042,49.3114324,72.4237998,93.12559452,110.2646099
29,37.86548368,50.87367606,75.53944021,93.67410901,137.2787048
30,39.29590458,50.41873384,73.68555402,107.8798387,125.3091748
31,39.09458435,52.73011026,79.95373836,101.1793414,120.3135714
32,36.87012526,47.9505238,73.53613811,100.483377,125.9349482
33,41.80206684,56.18839272,78.76320919,107.8294513,128.9063283
34,38.59134576,48.61313915,71.36132517,102.6495459,130.3570361
35,38.50601773,49.70514209,74.12135486,105.0295191,121.7331688
36,37.86572173,47.31907215,67.81776359,92.369232,110.36191
37,40.53585963,51.8650688,78.74321856,104.7174031,115.3940044
38,35.82492076,46.18781118,69.24984052,97.18551741,132.047117
39,39.12987502,50.00941533,69.79443319,96.93879659,116.5090805
40,36.62813458,47.53551864,71.15895767,98.17243831,119.8365718
41,37.91558018,48.29864924,73.05645967,95.36523111,110.6109273
42,37.49997993,48.40546422,70.23585361,99.2757856,116.6068672
43,37.54443732,48.32772122,71.47866673,94.84222341,105.9208007
44,37.06214002,47.81788226,69.97666572,95.19836585,109.4701169
45,38.69032456,48.62562177,72.34520172,106.1308521,120.0447283
46,38.18963609,49.37084068,70.83812269,96.5907988,100.5649041
47,42.18814337,57.90064751,82.76525832,107.0407339,112.2027263
48,47.76291986,59.19195943,100.7314415,115.5223641,120.410115
49,38.42369354,50.83446902,73.51137162,103.0808062,127.6228772
50,40.53574809,50.02981551,76.1659163,115.0722857,119.9762536
51,41.14895741,51.42080918,74.04997958,96.77431775,161.8597938
52,47.07153147,61.38499938,108.8516557,121.2272246,124.9176156
53,42.3415392,54.98547418,75.2979939,94.89508828,107.6601715
