Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,30.47760544,44.18055413,71.34493204,101.9222604,124.1438027
2,43.02030977,62.13658608,94.77558556,129.1122383,145.9188523
3,44.90648887,64.24935336,96.7264457,130.6644814,157.9415379
4,51.71567642,72.65211867,105.5209531,150.5262135,170.3175871
5,52.23373749,72.94274246,108.8365407,151.0311681,174.9413628
6,54.1083651,75.57093699,112.1402165,150.3240525,182.2298559
7,51.41777415,69.89295326,105.8278167,147.5496211,169.8853661
8,54.56202296,76.3310854,112.5787831,157.5394483,185.2057611
9,53.65849575,75.07110224,112.2235278,158.1842499,183.6455283
10,56.2656182,78.1645966,113.950821,167.0438508,188.4738086
11,51.82690478,71.33166026,109.5376873,157.4232574,198.2010379
12,53.51111159,73.90666954,110.817758,153.7555501,194.6887434
13,56.53009212,75.50883702,109.9534914,154.8239283,183.1473431
14,55.58168262,76.10222565,111.891887,163.9745598,187.5412052
15,55.0586848,73.83171333,111.2695147,148.9224848,172.1958678
16,54.90172696,75.81329496,110.269002,150.3524587,182.5023144
17,57.88336183,77.47025288,113.6409686,164.2790316,194.5210045
18,53.79226634,72.66759146,112.4777783,158.8179957,201.0728009
19,57.17589076,77.51816584,115.8056211,159.6988012,189.2022249
20,55.63549031,74.19115093,109.606633,155.8705886,195.7534442
21,56.26661817,75.20804602,108.450696,147.1917702,179.3182929
22,54.30233157,73.6398538,105.8173833,145.8355242,173.3623839
23,57.30872391,75.88335477,112.1712438,158.4052602,184.7151663
24,54.2543045,72.15907075,106.0697037,144.0148372,174.2626761
25,55.35247982,72.80888532,106.3152275,147.1392871,173.8342865
26,54.52198099,73.4910787,106.4288711,146.5970691,177.3546464
27,55.24598384,74.09722025,108.7944056,145.8827727,168.4546636
28,56.81735335,77.30988554,112.3793591,155.0397365,193.6386378
29,54.61026167,74.23771477,110.9722816,148.3574605,165.8639545
30,57.91822859,75.40862524,116.1107464,163.8276561,187.9172285
31,59.84675235,81.60642556,114.3189936,157.5382434,181.3812677
32,60.52879094,80.34757351,116.6066762,163.4625238,190.951033
33,56.27311037,75.09683937,105.6370471,140.3408801,159.2141394
34,60.19662153,80.41571311,119.6155009,159.0191957,183.4957491
35,61.36780822,82.38224933,117.334644,152.6892048,208.4290315
36,61.63470409,84.4036051,124.0727144,174.0450747,188.3995273
37,59.13440766,76.14771905,110.9618141,150.3167188,174.8077162
38,61.06361472,77.64418367,119.0625935,151.349379,170.968677
39,60.51397628,78.82378057,117.048631,163.2065028,198.1404611
40,60.86454607,79.07867703,116.1401653,159.6760692,192.7566595
41,58.83221412,77.25768317,115.2513631,161.8172724,177.5032491
42,60.66856038,79.0106896,116.8555491,150.8234691,170.2286183
43,55.62116931,74.22560056,110.9501635,147.8780258,175.2405964
44,60.10335895,79.99658868,118.0918926,160.9572024,184.0703545
