Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron
1,75.94603148,102.7650398,165.7102546,202.0400623,211.3728025
2,93.12825003,144.5515344,214.4098875,308.066715,344.3689393
3,126.29963,162.2951083,290.1200032,319.1333293,329.1277476
4,121.7498233,156.2360885,258.5848344,420.6817965,443.8060517
5,171.4723802,196.7685054,238.3350841,311.0799163,329.7013855
6,108.5975038,133.9278693,211.6490794,230.4188278,236.8409035
7,111.8779925,146.5532358,230.7214622,266.0013179,277.7874907
8,131.7637005,162.3588382,230.5602483,291.6830924,306.1935026
9,132.9411267,175.1712915,241.1556449,268.3087857,277.7323221
10,145.3888436,181.5641068,220.0769979,314.7270144,334.6326163
11,147.7885182,182.269968,263.9599248,359.3241861,401.3323398
12,120.9959988,145.8561628,175.3142542,226.0221242,239.5444117
13,140.7777539,159.3771302,241.2546256,321.0912038,367.8678614
14,122.0503512,149.248805,198.4053791,254.4027665,307.4901985
15,127.2138339,165.9824311,236.9487477,290.3759604,300.9619231
16,130.6454438,169.2383737,226.933196,295.5191127,314.4803079
17,131.2130864,154.5098777,203.9633541,267.7069221,288.7446719
18,128.1908224,152.2957975,203.4311531,263.4691902,298.3149158
19,100.9539385,143.7401616,212.3072591,247.1959708,273.8095442
20,118.868092,164.8032397,238.5515329,326.3388891,364.9826125
21,125.5466495,165.1301572,229.5902111,409.8073776,452.5359463
22,114.1895557,147.0402786,223.410462,277.2331511,290.3171987
23,110.5946639,138.7617796,183.3794875,240.336284,271.4468795
24,119.6521851,153.5755325,233.511761,259.8146293,268.4702978
25,109.3624325,143.59614,197.7844973,234.0200996,259.5609766
26,108.5055545,143.4551931,197.8731238,268.9409773,289.3386317
27,119.4637715,142.4554792,198.5122904,282.5654601,308.5065738
28,110.3187286,146.0264724,199.0947517,267.0520221,296.832499
29,113.241047,132.2592246,188.0117017,253.403519,281.8246655
30,119.0044356,156.9416442,203.9978844,266.8751473,288.4385358
31,110.4194941,139.9939313,193.8680881,240.6105199,265.1659587
32,104.7189767,130.7521593,173.3849813,233.5181171,256.8862597
33,109.0661745,141.9096719,202.1378911,231.699618,242.0339136
34,94.44028728,127.2011383,162.3046014,206.5164328,218.2274102
35,100.3484778,133.5890331,176.8852757,215.1364429,244.3805914
36,105.9540556,134.4672589,185.7785858,242.4891177,261.7262925
37,111.2946215,144.1233025,188.7097157,245.5974899,264.3217025
38,112.5691498,134.4706644,171.3962584,220.861841,234.4990132
39,107.7275513,141.9106003,195.3425473,248.9298253,258.9171698
40,112.8707599,151.9280563,219.4052126,276.6602653,287.9432896
41,115.410111,136.6054567,176.8833469,239.79294,263.5121859
42,115.9649277,137.4782721,188.1747964,251.6283731,270.6065445
43,115.4888628,148.6859706,178.6533925,223.4130402,272.5231182
44,113.8112258,139.2929476,175.4981204,202.4731547,216.1602565
45,108.8878059,142.9041687,171.7298404,204.2495356,222.3279384
46,114.7322542,134.9541276,185.043417,275.4918404,297.2919015
47,100.4897971,135.6770095,164.0375692,201.091042,248.9123018
48,101.5872374,131.4061158,183.578574,212.5928064,227.5118811
49,102.7516183,131.6508745,176.6832917,229.1544608,255.7528903
50,105.8409485,132.5751461,171.1300826,234.1288185,250.5976091
51,103.4143328,129.5302315,165.4366059,222.4118397,256.842636
52,108.0129112,147.3492968,183.2330107,241.1308432,263.1353893
53,103.211002,123.8858626,168.2986181,207.2371035,231.2824692
54,99.6483359,124.388573,170.7606685,199.0263229,220.507593
55,104.7560192,130.0743205,176.3547184,235.9851483,255.882507
56,105.1232451,135.7467482,167.8911779,226.2414965,243.4771289
57,100.4639084,124.0080291,159.3812053,184.2682805,199.9193066
58,101.5081968,129.7219667,158.7742855,200.1469708,220.4461753
59,97.45700484,124.0729792,158.5789131,193.5026728,202.9972724
60,102.5562285,121.5879142,159.3791518,196.6747702,216.8454107
61,106.8331732,129.2729076,173.8755519,208.0901347,241.9533956
62,97.955432,116.3632566,157.3422701,234.548758,255.4233478
63,96.82807985,116.7306021,157.6848869,206.9822078,234.0167283
64,91.13623752,117.5421494,157.4483504,206.3117099,235.1913153
65,100.155453,118.973251,157.3308705,191.0755267,204.4281959
